WL,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S80,S81,S82,S83,S84,S85,S86,S87,S88,S89,S90,S91,S92,S93,S94,S95,S96,S97,S98,S99,S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110
725.1036,85.6667,84.0269,103.206,101.597,86.4824,86.2361,62.3875,88.3884,66.451,70.5049,98.05,86.877,103.539,74.5258,73.9268,89.2497,84.8461,25.522,105.047,99.4376,41.328,112.931,37.7566,102.902,101.224,90.8529,113.125,111.323,111.748,92.2989,33.0878,107.943,107.283,22.7731,25.8254,101.776,107.413,50.7644,95.7026,110.545,66.855,105.613,86.5436,88.6979,107.471,94.5756,91.0588,27.5577,90.7121,89.5057,92.51,95.1607,77.6299,97.5622,91.9305,85.5687,73.9592,76.0728,88.7207,89.4569,97.4125,67.8248,77.2043,74.7465,119.685,102.972,81.0709,118.65,97.1205,51.9131,107.911,99.563,112.804,113.035,120.349,101.91,113.313,94.9075,101.272,96.8671,85.5627,99.0657,83.7095,90.9361,99.2406,94.7986,90.0901,90.764,100.06,98.7944,93.4136,82.0947,78.629,60.0272,91.4528,65.1334,98.6388,90.2625,91.6954,94.9518,100.533,96.4143,95.9922,89.3563,90.4023,94.4442,87.3853,99.5605,97.7835,95.6638
726.0678,84.9512,83.7726,103.246,101.702,86.6695,85.9098,63.4607,88.9931,66.3696,71.4016,97.8353,86.5393,103.609,74.6067,73.3827,88.9373,83.9202,27.3819,105.099,99.5,43.055,112.911,39.9078,102.655,100.824,90.4815,113.158,111.191,111.696,92.3882,35.1236,107.964,107.089,24.7246,27.9118,101.492,107.441,52.8609,95.3416,110.562,68.463,105.607,86.5672,88.827,107.28,94.716,90.5421,29.8898,90.6579,89.1301,92.4782,95.1889,78.3767,97.5577,91.6623,85.548,74.6708,76.7989,88.3777,89.2003,97.3101,68.7176,77.844,75.4309,119.678,102.824,81.0983,118.671,96.1044,53.7157,108.028,98.6749,113.014,113.099,120.384,101.935,113.346,94.9306,100.769,96.7736,85.6256,99.0582,84.1611,90.6132,99.2489,94.8016,89.923,90.582,100.039,98.7945,93.2374,81.8077,78.5928,61.1494,91.3163,66.1985,98.619,90.0949,91.7039,94.9507,100.532,96.1978,95.9689,89.3414,89.9578,94.4411,87.4085,99.542,97.6464,95.3758
727.032,83.4625,82.7593,103.262,101.728,86.2871,84.8143,64.8255,89.7169,66.3223,72.5389,97.5374,85.5995,103.642,74.3766,72.8143,88.6225,81.9383,29.7883,105.154,99.5352,45.2966,112.87,42.6123,101.833,99.9909,89.1905,113.154,110.987,111.563,92.4106,37.7685,107.929,106.591,27.2391,30.5553,100.605,107.401,55.4519,94.3933,110.517,70.4455,105.549,85.8885,88.2975,107.006,94.7866,88.9706,32.8096,90.5973,88.4166,92.4189,95.2328,79.2826,97.5446,91.0667,85.3744,75.5516,77.7241,87.7068,88.7159,97.185,69.7835,78.6023,76.2488,119.647,102.085,81.0821,118.641,93.9443,56.0552,108.115,96.6927,113.15,112.988,120.401,101.364,113.328,94.9428,99.4414,96.5953,85.4437,99.0718,84.7285,90.0956,99.2606,94.804,89.5088,90.3954,100.037,98.8146,93.0138,80.828,78.4027,62.5364,91.1605,67.4865,98.5762,89.8574,91.7098,94.9021,100.519,95.7906,95.9408,89.0877,89.1016,94.4235,87.4425,99.5197,97.388,94.8811
727.9963,81.6999,81.464,103.262,101.712,85.6871,83.415,66.4143,90.5127,66.374,73.8351,97.1511,84.4031,103.651,74.0484,72.2445,88.302,79.6214,32.6609,105.211,99.5647,47.9107,112.827,45.7672,100.75,99.0166,87.6018,113.127,110.736,111.368,92.3848,40.8635,107.869,106.007,30.2346,33.6699,99.4803,107.332,58.3995,93.2268,110.447,72.6952,105.483,84.96,87.5473,106.672,94.8247,86.9726,36.1943,90.5452,87.6146,92.3577,95.2926,80.2915,97.5365,90.3602,85.1785,76.5827,78.7905,86.9508,88.1756,97.0496,70.9906,79.4616,77.1943,119.606,101.093,81.1143,118.575,91.4179,58.7642,108.194,94.3882,113.236,112.794,120.405,100.602,113.293,94.9511,97.8779,96.3933,85.2048,99.0901,85.3798,89.5379,99.2658,94.8006,89.0322,90.2822,100.042,98.8431,92.7246,79.6236,78.1979,64.1283,90.9874,68.9427,98.5192,89.6215,91.7014,94.8317,100.495,95.3353,95.9112,88.8215,88.1578,94.4047,87.5011,99.4954,97.0918,94.34
728.9605,80.3009,80.5211,103.251,101.698,85.3204,82.3517,68.1603,91.3323,66.5817,75.2248,96.6671,83.431,103.647,73.8805,71.6876,87.9633,77.8868,35.8997,105.268,99.612,50.7856,112.804,49.265,99.831,98.2727,86.492,113.103,110.469,111.14,92.3306,44.2585,107.811,105.584,33.6249,37.1689,98.5843,107.273,61.5615,92.3143,110.394,75.0987,105.444,84.342,87.1119,106.291,94.871,85.3496,39.8995,90.5119,87.0265,92.3208,95.3576,81.3613,97.5413,89.8195,85.1004,77.7357,79.944,86.3958,87.7861,96.9096,72.3064,80.406,78.2561,119.572,100.31,81.29,118.503,89.5165,61.7165,108.288,92.7103,113.305,112.633,120.399,100.146,113.279,94.9641,96.8161,96.2517,85.1279,99.0989,86.0926,89.1442,99.2645,94.7932,88.7256,90.3133,100.047,98.8715,92.3608,78.7985,78.1349,65.8654,90.797,70.5221,98.464,89.4667,91.6714,94.7768,100.473,95.0087,95.8877,88.7887,87.5145,94.4022,87.5978,99.4762,96.8657,93.9568
729.9247,79.8611,80.5243,103.233,101.725,85.5951,82.2277,70.0172,92.1435,66.9806,76.6724,96.0755,83.1601,103.637,74.0965,71.1444,87.5927,77.5669,39.4184,105.318,99.6966,53.8523,112.813,53.0211,99.4944,98.099,86.544,113.105,110.205,110.902,92.2597,47.8549,107.773,105.528,37.3459,40.9879,98.3457,107.246,64.8342,92.096,110.388,77.5665,105.445,84.5362,87.4587,105.86,94.9546,84.8611,43.8034,90.4995,86.9229,92.3268,95.4123,82.4723,97.5575,89.6969,85.2505,78.9823,81.1476,86.2953,87.7309,96.7608,73.7067,81.4228,79.4187,119.555,100.18,81.6743,118.453,89.1383,64.8447,108.405,92.493,113.381,112.605,120.382,100.429,113.308,94.9856,96.8994,96.2513,85.3902,99.0925,86.8564,89.1005,99.2649,94.7879,88.798,90.5262,100.048,98.8961,91.9222,78.8979,78.3392,67.7108,90.5862,72.1966,98.4305,89.457,91.6205,94.7755,100.469,94.968,95.8801,89.1726,87.5045,94.4311,87.7378,99.4707,96.8112,93.9164
730.889,80.7108,81.7909,103.215,101.819,86.7151,83.3669,71.9676,92.9376,67.5747,78.1752,95.3719,83.8799,103.624,74.7996,70.6024,87.1811,79.0907,43.1666,105.354,99.8272,57.0827,112.85,56.9829,99.9983,98.6698,88.0812,113.139,109.95,110.669,92.1746,51.6122,107.759,105.933,41.363,45.0892,99.0027,107.25,68.1695,92.8144,110.439,80.048,105.48,85.7958,88.8064,105.363,95.0844,85.9541,47.8334,90.5004,87.4435,92.3806,95.4455,83.6216,97.5766,90.1263,85.671,80.3004,82.3851,86.7782,88.1032,96.5924,75.1763,82.503,80.6638,119.557,100.959,82.272,118.439,90.7428,68.1261,108.539,94.1401,113.471,112.762,120.357,101.651,113.382,95.0115,98.4215,96.4326,86.0522,99.0736,87.6682,89.495,99.2763,94.7905,89.3497,90.9079,100.044,98.9164,91.4116,80.1886,78.8539,69.6549,90.3494,73.9526,98.4336,89.615,91.5546,94.8505,100.488,95.2872,95.8937,90.0206,88.2745,94.495,87.9123,99.4826,96.9824,94.3058
731.8532,82.7761,84.2247,103.204,101.981,88.5927,85.6745,74.0136,93.7237,68.3362,79.7504,94.5614,85.5657,103.613,75.9271,70.0406,86.7228,82.305,47.1213,105.371,99.9981,60.4698,112.898,61.1165,101.333,99.9179,90.9329,113.194,109.697,110.441,92.0727,55.52,107.763,106.747,45.6528,49.4423,100.509,107.265,71.5575,94.4101,110.532,82.522,105.531,88.0192,91.0336,104.784,95.2487,88.5829,51.9599,90.5012,88.5378,92.4742,95.4568,84.8086,97.5889,91.0684,86.3183,81.6729,83.6543,87.7932,88.8678,96.3941,76.7022,83.6358,81.9685,119.567,102.608,83.0196,118.458,94.1591,71.5487,108.671,97.4634,113.569,113.088,120.329,103.69,113.49,95.0312,101.205,96.7749,87.0312,99.0499,88.5237,90.2752,99.3006,94.8026,90.3255,91.3966,100.034,98.933,90.8306,82.5447,79.6166,71.698,90.0789,75.7786,98.4752,89.9091,91.4798,94.997,100.525,95.9229,95.9241,91.2235,89.7203,94.5821,88.0991,99.5081,97.3597,95.0723
732.8174,85.6074,87.3554,103.206,102.192,90.8886,88.6812,76.1572,94.5155,69.2105,81.412,93.6574,87.8833,103.609,77.2742,69.4375,86.2108,86.5367,51.2585,105.371,100.19,63.999,112.942,65.3814,103.227,101.562,94.5109,113.248,109.434,110.213,91.9539,59.5604,107.777,107.796,50.173,53.9939,102.556,107.269,74.9947,96.5424,110.641,84.9754,105.583,90.7914,93.7305,104.118,95.4222,92.2243,56.1727,90.4872,89.9823,92.5889,95.4557,86.0222,97.5899,92.3277,87.0791,83.0782,84.9549,89.126,89.8729,96.1617,78.2625,84.8023,83.3027,119.576,104.805,83.8075,118.492,98.6607,75.0807,108.784,101.765,113.662,113.515,120.308,106.159,113.611,95.0351,104.68,97.2049,88.1393,99.0301,89.4112,91.2682,99.3324,94.8225,91.5365,91.9049,100.022,98.9472,90.1817,85.5014,80.4833,73.8272,89.7659,77.654,98.5417,90.2649,91.3979,95.1835,100.563,96.7318,95.9574,92.5606,91.5289,94.6709,88.2694,99.5369,97.8576,96.0418
733.7817,88.5706,90.5417,103.222,102.413,93.1607,91.751,78.3836,95.3205,70.1273,83.1528,92.6767,90.3287,103.614,78.5796,68.7793,85.6348,90.8766,55.5257,105.355,100.377,67.6278,112.97,69.7169,105.26,103.227,98.0643,113.281,109.153,109.979,91.8247,63.6865,107.791,108.855,54.8446,58.6542,104.7,107.244,78.4605,98.7323,110.741,87.3875,105.625,93.5608,96.3742,103.372,95.5771,96.0969,60.458,90.4476,91.471,92.7012,95.4552,87.2394,97.5822,93.6349,87.8133,84.4848,86.2783,90.4871,90.9103,95.898,79.8227,85.9727,84.6295,119.582,107.089,84.5234,118.522,103.277,78.66,108.87,106.137,113.743,113.953,120.302,108.569,113.726,95.0212,108.135,97.6291,89.1682,99.022,90.3118,92.255,99.3634,94.8472,92.7402,92.3528,100.012,98.9617,89.4708,88.456,81.2885,76.0035,89.4021,79.5455,98.6101,90.5944,91.307,95.3663,100.585,97.533,95.9775,93.7911,93.3104,94.7407,88.3994,99.5573,98.3616,96.9928
734.7459,91.1063,93.2348,103.246,102.608,95.0456,94.3436,80.654,96.1365,71.0149,84.938,91.6323,92.4369,103.626,79.631,68.0669,84.9864,94.5464,59.8328,105.328,100.539,71.2813,112.982,74.0428,107.043,104.602,100.987,113.29,108.851,109.737,91.6995,67.8209,107.793,109.739,59.5527,63.3026,106.545,107.188,81.911,100.558,110.816,89.7264,105.654,95.8653,98.5424,102.564,95.693,99.4807,64.7857,90.3785,92.7369,92.7893,95.4642,88.4305,97.5718,94.7544,88.4075,85.8514,87.6033,91.6274,91.7961,95.61,81.3381,87.1092,85.9078,119.584,109.049,85.0955,118.539,107.191,82.2038,108.931,109.825,113.811,114.329,120.314,110.529,113.822,94.9984,110.994,97.9737,89.9749,99.0315,91.2016,93.0587,99.3889,94.8743,93.7393,92.6937,100.01,98.9805,88.7066,90.914,81.9139,78.1653,88.9824,81.4121,98.6591,90.8318,91.2048,95.5087,100.584,98.1835,95.9748,94.7462,94.7552,94.7811,88.4804,99.562,98.777,97.7481
735.7101,92.9205,95.1635,103.271,102.75,96.3791,96.1955,82.9096,96.9542,71.8155,86.7126,90.5293,93.9472,103.641,80.3351,67.3208,84.2694,97.1582,64.0589,105.291,100.667,74.8611,112.984,78.2674,108.352,105.541,103.014,113.282,108.53,109.488,91.598,71.8647,107.775,110.358,64.1631,67.8074,107.879,107.11,85.2825,101.8,110.871,91.9543,105.669,97.4874,100.051,101.715,95.7621,101.969,69.1026,90.2819,93.6412,92.839,95.4828,89.5663,97.563,95.5618,88.8101,87.1335,88.8966,92.4219,92.4306,95.3058,82.7605,88.1724,87.0951,119.584,110.465,85.5122,118.544,110.008,85.6228,108.977,112.477,113.869,114.608,120.338,111.875,113.895,94.9803,113.01,98.2073,90.5233,99.0604,92.054,93.6003,99.4095,94.9005,94.4448,92.9217,100.02,99.0059,87.8941,92.6523,82.3262,80.2405,88.5081,83.2099,98.6792,90.9549,91.0919,95.5957,100.563,98.6255,95.95,95.3766,95.7339,94.7948,88.5214,99.5506,99.0622,98.2357
736.6744,94.0183,96.357,103.292,102.834,97.2005,97.3393,85.0795,97.7597,72.4939,88.4138,89.3625,94.8466,103.652,80.7216,66.5784,83.5074,98.7478,68.0695,105.247,100.765,78.2612,112.984,82.2906,109.17,106.072,104.22,113.271,108.198,109.233,91.5389,75.7078,107.736,110.723,68.5384,72.0435,108.699,107.027,88.497,102.471,110.916,94.033,105.67,98.4661,100.956,100.835,95.7876,103.53,73.3276,90.1638,94.1891,92.8461,95.5027,90.6208,97.554,96.0574,89.0329,88.2905,90.117,92.8799,92.8102,94.9923,84.0441,89.1272,88.1513,119.581,111.337,85.8107,118.547,111.775,88.83,109.017,114.148,113.913,114.791,120.362,112.66,113.945,94.9764,114.249,98.3396,90.8649,99.1047,92.8396,93.898,99.428,94.9202,94.8764,93.0568,100.04,99.0355,87.0274,93.7247,82.5674,82.1581,87.9866,84.8952,98.6758,90.9818,90.9725,95.6349,100.535,98.8842,95.9128,95.7364,96.2945,94.7923,88.5445,99.5285,99.2287,98.4894
737.6386,94.5964,97.0283,103.304,102.873,97.6662,97.9844,87.0916,98.5365,73.0404,89.9827,88.1184,95.2922,103.652,80.8914,65.8886,82.7445,99.61,71.7332,105.198,100.842,81.383,112.985,86.0056,109.614,106.322,104.864,113.265,107.863,108.972,91.5356,79.2371,107.677,110.902,72.5504,75.9019,109.137,106.955,91.4677,102.73,110.96,95.9267,105.657,98.9916,101.445,99.9194,95.7798,104.387,77.3516,90.0308,94.4766,92.8163,95.5129,91.5697,97.5383,96.3213,89.1255,89.2902,91.2221,93.0927,92.9947,94.6762,85.1497,89.9463,89.0419,119.571,111.809,86.046,118.558,112.795,91.744,109.054,115.126,113.935,114.9,120.376,113.062,113.972,94.9851,114.955,98.4014,91.0836,99.1544,93.5278,94.0236,99.4447,94.9263,95.1135,93.1242,100.063,99.0618,86.0869,94.3408,82.7113,83.8561,87.428,86.4241,98.6637,90.95,90.8528,95.6459,100.514,99.0263,95.8741,95.9262,96.5797,94.7835,88.574,99.5046,99.3176,98.6
738.6028,94.8892,97.4167,103.307,102.887,97.9411,98.3622,88.8817,99.2648,73.4669,91.3719,86.7802,95.4847,103.64,80.9512,65.3018,82.0366,100.076,74.9397,105.148,100.906,84.1469,112.985,89.306,109.839,106.428,105.211,113.26,107.529,108.702,91.5923,82.3488,107.605,110.974,76.0927,79.297,109.354,106.897,94.1075,102.764,111.004,97.6045,105.632,99.2694,101.715,98.9521,95.7512,104.831,81.0497,89.8888,94.618,92.7616,95.5058,92.3897,97.5095,96.4499,89.1429,90.1117,92.1766,93.166,93.0599,94.3639,86.0499,90.6127,89.7451,119.552,112.047,86.2619,118.574,113.398,94.2938,109.084,115.716,113.922,114.956,120.373,113.261,113.974,94.9956,115.376,98.4247,91.2461,99.1964,94.0921,94.053,99.456,94.9133,95.2391,93.14,100.083,99.0763,85.0466,94.7192,82.8189,85.2885,86.8398,87.7556,98.6582,90.8947,90.7379,95.6469,100.505,99.1149,95.8416,96.038,96.7312,94.7731,88.6258,99.4873,99.3696,98.6573
739.5671,95.0617,97.684,103.303,102.895,98.1328,98.6264,90.4034,99.9224,73.8004,92.55,85.3342,95.5727,103.618,80.9716,64.8619,81.4378,100.37,77.6165,105.101,100.959,86.5011,112.979,92.1034,109.956,106.475,105.425,113.245,107.194,108.417,91.7042,84.966,107.527,110.992,79.0931,82.174,109.467,106.848,96.3437,102.707,111.038,99.0441,105.598,99.436,101.893,97.9106,95.7147,105.081,84.3048,89.7436,94.6945,92.6964,95.4806,93.0624,97.4667,96.5135,89.1253,90.7472,92.9596,93.1753,93.065,94.0621,86.7348,91.1211,90.2589,119.531,112.173,86.4799,118.587,113.799,96.4287,109.104,116.113,113.872,114.975,120.356,113.373,113.952,94.9955,115.672,98.4326,91.3828,99.2205,94.5188,94.039,99.4573,94.882,95.3081,93.1119,100.096,99.0741,83.8874,94.9985,82.9173,86.433,86.2225,88.8585,98.6677,90.8363,90.6308,95.6474,100.51,99.1844,95.8174,96.1265,96.834,94.7603,88.702,99.4828,99.4086,98.7132
740.5313,95.1871,97.8963,103.295,102.908,98.2848,98.8386,91.6348,100.487,74.0749,93.5032,83.7799,95.6258,103.592,80.9803,64.6002,80.9886,100.585,79.742,105.061,101,88.4244,112.966,94.3492,110.019,106.498,105.566,113.214,106.855,108.121,91.8592,87.0536,107.448,110.985,81.5247,84.5149,109.529,106.795,98.1338,102.623,111.054,100.237,105.563,99.5475,102.032,96.7806,95.6834,105.248,87.0336,89.6015,94.744,92.6338,95.443,93.5793,97.4172,96.5459,89.0956,91.2041,93.5674,93.1605,93.0442,93.7755,87.2164,91.4788,90.6041,119.52,112.242,86.7034,118.586,114.09,98.128,109.115,116.396,113.798,114.968,120.33,113.444,113.912,94.9805,115.907,98.4386,91.4979,99.2242,94.8134,94.0098,99.4471,94.8414,95.3461,93.0479,100.104,99.0574,82.6109,95.2288,83.0066,87.2945,85.5712,89.7181,98.692,90.7826,90.5322,95.6472,100.524,99.242,95.8002,96.2123,96.915,94.7421,88.7906,99.4924,99.4416,98.7792
741.4955,95.2805,98.0633,103.286,102.93,98.4063,99.0088,92.5799,100.943,74.3245,94.235,82.1401,95.659,103.57,80.9786,64.5328,80.7092,100.741,81.3473,105.033,101.031,89.9249,112.945,96.0458,110.042,106.499,105.644,113.169,106.508,107.821,92.042,88.624,107.374,110.964,83.4065,86.3387,109.558,106.728,99.4757,102.531,111.051,101.193,105.535,99.616,102.145,95.5692,95.6686,105.367,89.2025,89.4691,94.7789,92.5838,95.4011,93.9462,97.3727,96.5603,89.0673,91.5042,94.011,93.1417,93.0162,93.5056,87.5265,91.7045,90.8203,119.527,112.271,86.9302,118.569,114.3,99.4044,109.124,116.59,113.723,114.945,120.304,113.481,113.866,94.957,116.095,98.4506,91.5907,99.2141,95.0003,93.9799,99.4287,94.8055,95.3644,92.963,100.108,99.0335,81.2477,95.4133,83.0792,87.9019,84.8825,90.3401,98.7245,90.7357,90.4416,95.6435,100.545,99.2833,95.7876,96.2978,96.9726,94.717,88.8734,99.5124,99.4679,98.8447
742.4598,95.3419,98.1835,103.277,102.953,98.502,99.1383,93.2657,101.285,74.577,94.7637,80.4657,95.6707,103.557,80.9609,64.6611,80.6001,100.851,82.5059,105.022,101.057,91.0336,112.919,97.243,110.031,106.481,105.67,113.122,106.157,107.532,92.2369,89.7308,107.309,110.937,84.7937,87.6946,109.559,106.643,100.406,102.442,111.041,101.936,105.519,99.6486,102.239,94.3133,95.6781,105.45,90.8286,89.3524,94.8053,92.5524,95.3621,94.1822,97.3435,96.566,89.0512,91.6798,94.3108,93.1348,92.9952,93.2496,87.7088,91.8249,90.954,119.553,112.268,87.1602,118.544,114.453,100.299,109.138,116.717,113.67,114.919,120.284,113.487,113.829,94.9371,116.246,98.4719,91.6671,99.2027,95.1158,93.9587,99.4079,94.7874,95.3729,92.8774,100.107,99.0104,79.856,95.5499,83.1358,88.2974,84.1653,90.7483,98.7569,90.6987,90.3578,95.636,100.57,99.3057,95.7766,96.3812,97.005,94.685,88.9346,99.5354,99.4868,98.8969
743.424,95.3773,98.2656,103.269,102.969,98.5836,99.2364,93.7347,101.521,74.8516,95.1187,78.8338,95.6644,103.556,80.9252,64.9737,80.6466,100.941,83.3149,105.027,101.086,91.7993,112.893,98.0208,110.001,106.453,105.665,113.085,105.817,107.269,92.4304,90.4549,107.254,110.91,85.7625,88.6518,109.546,106.544,100.991,102.369,111.041,102.501,105.515,99.6629,102.328,93.0768,95.7139,105.508,91.9676,89.2562,94.8317,92.5412,95.3301,94.3143,97.3332,96.5755,89.0563,91.7685,94.492,93.1528,92.9939,93.001,87.8078,91.87,91.0459,119.582,112.246,87.3957,118.526,114.584,100.872,109.164,116.812,113.648,114.899,120.267,113.469,113.813,94.9293,116.373,98.5013,91.7389,99.2023,95.197,93.9501,99.3906,94.7922,95.3826,92.809,100.099,98.9929,78.5102,95.6489,83.1868,88.5258,83.4455,90.9806,98.7833,90.6761,90.2791,95.6294,100.594,99.3118,95.7641,96.4607,97.0207,94.6475,88.9698,99.5536,99.4999,98.9317
744.3882,95.3982,98.3261,103.26,102.975,98.6638,99.316,94.0368,101.676,75.1588,95.3354,77.3341,95.6501,103.568,80.8739,65.4488,80.8255,101.037,83.8732,105.045,101.12,92.2826,112.871,98.4699,109.968,106.425,105.649,113.06,105.509,107.045,92.6122,90.8893,107.209,110.887,86.3959,89.29,109.532,106.444,101.309,102.321,111.065,102.924,105.52,99.6814,102.422,91.9367,95.7727,105.552,92.6978,89.1827,94.8646,92.5477,95.3072,94.3713,97.338,96.5998,89.0854,91.8057,94.5816,93.1988,93.0189,92.7525,87.8602,91.8687,91.122,119.596,112.218,87.6382,118.526,114.717,101.192,109.204,116.899,113.648,114.883,120.25,113.439,113.823,94.9332,116.49,98.5333,91.8156,99.2195,95.2718,93.9505,99.3805,94.8159,95.401,92.7645,100.083,98.9813,77.2864,95.728,83.2445,88.6282,82.7643,91.0825,98.8017,90.6716,90.2035,95.6314,100.613,99.3067,95.7473,96.5335,97.033,94.6069,88.9876,99.5629,99.5085,98.9523
745.3525,95.4158,98.3817,103.249,102.972,98.7487,99.3856,94.2207,101.781,75.5017,95.4507,76.0485,95.639,103.591,80.8114,66.0572,81.111,101.148,84.2635,105.071,101.159,92.5499,112.857,98.6779,109.946,106.4,105.63,113.038,105.255,106.864,92.7764,91.125,107.172,110.867,86.7743,89.6908,109.527,106.356,101.433,102.296,111.112,103.238,105.53,99.7213,102.524,90.9631,95.8488,105.586,93.1048,89.1313,94.9042,92.5658,95.2957,94.3777,97.351,96.6414,89.1334,91.8192,94.6072,93.2634,93.0672,92.4984,87.89,91.8448,91.1927,119.58,112.188,87.8866,118.544,114.854,101.333,109.254,116.984,113.649,114.866,120.233,113.407,113.855,94.94,116.604,98.5609,91.9005,99.2529,95.353,93.9502,99.3792,94.8469,95.4288,92.7385,100.06,98.9735,76.2457,95.8024,83.3151,88.6404,82.1662,91.1014,98.8139,90.6862,90.1294,95.6476,100.625,99.2959,95.7248,96.5954,97.0515,94.5674,89.0049,99.5647,99.5123,98.9649
746.3167,95.4401,98.4453,103.243,102.97,98.8369,99.4503,94.3268,101.864,75.8773,95.497,75.0301,95.6393,103.623,80.7403,66.765,81.4788,101.261,84.5416,105.093,101.2,92.6664,112.849,98.7219,109.939,106.379,105.609,113.011,105.068,106.726,92.9224,91.2387,107.144,110.851,86.9692,89.9292,109.532,106.287,101.427,102.28,111.176,103.466,105.543,99.7907,102.629,90.1994,95.9384,105.613,93.2697,89.0988,94.9445,92.5881,95.2981,94.3522,97.3671,96.6938,89.1906,91.8262,94.5945,93.3303,93.1281,92.2375,87.9088,91.8156,91.2576,119.536,112.159,88.1388,118.57,114.983,101.363,109.312,117.06,113.636,114.84,120.217,113.379,113.898,94.9396,116.716,98.5792,91.9908,99.2942,95.438,93.9402,99.3868,94.8724,95.4606,92.7182,100.038,98.9672,75.4221,95.881,83.3958,88.593,81.685,91.0783,98.8237,90.7172,90.0571,95.6776,100.625,99.285,95.6992,96.6427,97.0787,94.5356,89.0379,99.5644,99.5105,98.975
747.2809,95.4811,98.5261,103.245,102.981,98.9226,99.5163,94.3826,101.943,76.278,95.4984,74.2885,95.6542,103.659,80.6604,67.5359,81.9083,101.358,84.7351,105.102,101.239,92.6883,112.845,98.6656,109.946,106.364,105.591,112.976,104.949,106.629,93.0541,91.2852,107.125,110.845,87.0395,90.0664,109.547,106.241,101.33,102.264,111.243,103.624,105.561,99.8909,102.735,89.6516,96.042,105.641,93.2599,89.0804,94.9793,92.6071,95.3158,94.308,97.3853,96.7461,89.2481,91.8335,94.5646,93.3868,93.1898,91.9735,87.9192,91.7905,91.3119,119.479,112.137,88.3936,118.591,115.095,101.339,109.375,117.122,113.606,114.805,120.209,113.363,113.936,94.928,116.825,98.5875,92.0822,99.3326,95.5147,93.9192,99.4016,94.8829,95.4896,92.6917,100.022,98.9613,74.8168,95.9683,83.4792,88.5108,81.3332,91.042,98.8339,90.7579,89.9882,95.7137,100.616,99.2798,95.6759,96.6759,97.1122,94.5191,89.0934,99.567,99.5039,98.9861
748.2452,95.5453,98.6264,103.26,103.012,98.9999,99.5897,94.4026,102.016,76.6934,95.4695,73.7864,95.6771,103.692,80.5682,68.3342,82.3825,101.43,84.8503,105.091,101.277,92.6573,112.841,98.5558,109.963,106.362,105.584,112.938,104.887,106.571,93.1782,91.2953,107.117,110.856,87.0283,90.1443,109.572,106.217,101.17,102.25,111.304,103.72,105.588,100.018,102.844,89.2893,96.1644,105.682,93.1258,89.0719,95.006,92.6179,95.3464,94.254,97.4066,96.7901,89.3027,91.84,94.5306,93.4303,93.2451,91.7136,87.9179,91.7724,91.351,119.429,112.133,88.6512,118.598,115.193,101.301,109.443,117.177,113.568,114.772,120.212,113.365,113.96,94.909,116.933,98.588,92.171,99.3592,95.5696,93.894,99.4186,94.8761,95.5101,92.6547,100.013,98.956,74.3996,96.0642,83.5581,88.4104,81.0986,91.0051,98.8448,90.7985,89.9252,95.7434,100.601,99.2846,95.6609,96.6994,97.1469,94.5221,89.1666,99.5736,99.4955,98.9996
